Date,Open,High,Low,Close,Volume
2021-05-11,120.60552510907532,123.31060121990447,119.89263087268371,122.95904541015625,126142800
2021-05-12,120.50787096501224,121.71880695136791,119.38482206893003,119.89263153076172,112172300
2021-05-13,121.66019487769238,123.19339816893378,121.34769508108849,122.04105377197266,105861300
2021-05-14,123.29104880741397,124.8926111424102,122.90042221216505,124.46292114257812,81918000
2021-05-17,123.84770522027007,123.95512773405065,122.23637496414497,123.31059265136719,74244600
2021-05-18,123.5938109974595,124.01373338582823,121.8555300481234,121.92388916015625,63342900
2021-05-19,120.27349147179841,121.99223682754793,119.9805196188087,121.76763153076172,92612000
2021-05-20,122.29497252696002,124.72661200774762,122.16801458440843,124.32621765136719,76857100
2021-05-21,124.8242725716539,125.00005419589023,122.27544274551913,122.49028778076172,79295400
2021-05-24,123.05668200832781,124.94144853323611,122.9883229095211,124.12113189697266,63092900
2021-05-25,124.82427842870585,125.31256736390405,123.35943397486378,123.92584228515625,72009500
2021-05-26,123.98442141340175,124.40434374665045,123.45707656811848,123.87699890136719,56575900
2021-05-27,123.4766045875031,124.64847698408089,122.14847856440403,122.34378814697266,94625600
2021-05-28,122.62699835536803,122.85161109201668,121.63090751379944,121.68949890136719,71311100
2021-06-01,122.14849423744593,122.41216295280358,121.0352130826755,121.36724090576172,67637100
2021-06-02,121.36724933170292,122.30474892445967,121.14264401239463,122.12896728515625,59278900
2021-06-03,121.75785039468764,121.92386428281043,120.2441750720593,120.64456939697266,76229200
2021-06-04,121.16215477898149,123.20317504815017,120.94730975584969,122.93949890136719,75169300
2021-06-07,123.21294086384106,123.35942679081123,121.90435013756394,122.94927215576172,71057600
2021-06-08,123.63285119857683,125.44926608565649,123.25199229581943,123.76956939697266,74403800
2021-06-09,124.22855558580545,124.75590040330229,123.55472485501787,124.15042877197266,56877900
2021-06-10,124.04301097808155,125.1855951846905,122.98832875360279,123.15434265136719,71186400
2021-06-11,123.56450647531338,124.45318231886102,123.14458411693292,124.36528778076172,53522400
2021-06-14,124.82425243468346,127.4804968993435,124.09183036028564,127.42190551757812,96906500
2021-06-15,126.89458011391095,127.53911517627388,126.35746756194183,126.60160827636719,62746300
2021-06-16,127.31452310778732,127.82234007827095,125.44929896252637,127.09967803955078,91815000
2021-06-17,126.7578369661276,129.44338429633723,126.61134362559974,128.70118713378906,96721700
2021-06-18,127.64653787053875,128.42777623689193,127.18755213466459,127.40239715576172,108953300
2021-06-21,127.24613887941126,129.3066870329964,126.18168897810015,129.1992645263672,79663300
2021-06-22,129.03328724856672,130.93758231447188,128.53523053051975,130.8399200439453,74783600
2021-06-23,130.63481857945425,131.171931135257,130.10746628787817,130.5664520263672,60214200
2021-06-24,131.2988830515641,131.4844323925828,129.81450322458238,130.28326416015625,68711000
2021-06-25,130.3320525078085,130.75196727761698,129.69727787050996,129.99024963378906,70783700
2021-06-28,130.28328339969636,132.08015588124547,130.2246919993891,131.6211700439453,62111300
2021-06-29,131.64071673742083,133.29111085936526,131.20126629635885,133.13485717773438,64556100
2021-06-30,132.97855283049014,134.18949604999602,132.68558101434905,133.7500457763672,63261400
2021-07-01,133.39850004575504,134.11138680082388,132.5781758729055,134.05279541015625,52485800
2021-07-02,134.6680465347351,136.71883502051094,134.5215680291099,136.67977905273438,78852600
2021-07-06,136.78715756035768,139.79495784960233,136.78715756035768,138.6914520263672,108181800
2021-07-07,140.17581304211686,141.4941787382535,139.3164479398055,141.1816864013672,104911600
2021-07-08,138.26176048175577,140.6836320091057,137.37308477373998,139.8828582763672,105575500
2021-07-09,139.40437134178396,142.2363981441266,139.3067090791504,141.7090606689453,99890800
2021-07-12,142.78324056023274,142.8906630545107,140.62503041198096,141.11331176757812,76299700
2021-07-13,140.65432645258116,144.00394430895057,140.2637073275934,142.22659301757812,100827100
2021-07-14,144.62899388581874,146.06454276359946,144.2188242911646,145.6543731689453,127050800
2021-07-15,145.74225840567044,146.48444087501676,143.64263914576114,145.00006103515625,106820300
2021-07-16,144.98053780920102,146.25005768557594,142.46100368486307,142.95904541015625,93251400
2021-07-19,140.38095477067736,140.69346213559868,138.34970160220286,139.11141967773438,121434600
2021-07-20,140.09769861315104,143.65238642562363,139.60941723835447,142.72463989257812,96350000
2021-07-21,142.11919121599766,142.7051348899588,141.24029060622254,141.9922332763672,74993500
2021-07-22,142.51960651840406,144.7266335326549,142.39264856010647,143.3594512939453,77338200
2021-07-23,144.09183253331145,145.23440912929303,143.47659325041192,145.07815551757812,71447400
2021-07-26,144.79499663408214,146.31843249256286,144.23834858516193,145.4981231689453,72434100
2021-07-27,145.62506850801552,145.71297050212902,142.13874637735347,143.3301544189453,104818600
2021-07-28,141.41609361273288,143.52547338784896,139.19929130551824,141.5821075439453,118931200
2021-07-29,141.29886141985892,143.11526866326435,141.19143892531264,142.22659301757812,56699500
2021-07-30,140.99614324026174,142.90043773904355,140.73246710930246,142.4414520263672,70440600
2021-08-02,142.92974528711127,143.50591381637727,141.8457598823253,142.10943603515625,62880000
2021-08-03,142.3926053476169,144.57033600309364,141.77736607632247,143.90628051757812,64786600
2021-08-04,143.81842770211748,144.32622969980267,142.8516250314263,143.50592041015625,56368300
2021-08-05,143.53523071300444,144.37507551915724,142.74421703883584,143.6133575439453,46397700
2021-08-06,143.1341182329051,143.87741265764788,142.42993828378326,142.92872619628906,54126800
2021-08-09,142.9874052395685,143.47641826359128,142.3223546901742,142.87982177734375,48908700
2021-08-10,143.2221579263746,144.46425536863836,142.10720866457348,142.40061950683594,69023100
2021-08-11,142.84070404163072,143.4959796880464,142.33212632967644,142.65487670898438,48493500
2021-08-12,142.97766394373784,145.7748196952717,142.63534877709864,145.6183319091797,72282600
2021-08-13,145.69652128952967,146.15619466200167,145.01190613589833,145.82366943359375,59375000
2021-08-16,145.27597699148956,147.8677548726636,143.25147091055382,147.79928588867188,103296000
2021-08-17,146.92888499297402,148.3470201251538,145.81393562216064,146.8897705078125,92229700
2021-08-18,146.50830231259667,147.4080844695857,142.938498348175,143.14389038085938,86326000
2021-08-19,141.8431384679369,144.74787747327346,141.32478577627037,143.4764404296875,86960300
2021-08-20,144.20015057068707,145.23685570513334,143.55464985258175,144.9336700439453,60549600
2021-08-23,145.0509972988307,146.88969049327224,144.64022827265546,146.4202423095703,60131800
2021-08-24,146.16599748585364,147.54501786684636,145.87258667150505,146.33226013183594,48606400
2021-08-25,146.51804903732258,147.01685176789556,144.5522224668886,145.09991455078125,58991300
2021-08-26,145.09018736118287,145.84325676235127,144.2686340417797,144.2979736328125,48597200
2021-08-27,144.23930202916046,145.48139950095754,143.60359095872263,145.33470153808594,55802400
2021-08-30,145.72590781427007,150.11725094569553,145.34447818270277,149.75537109375,90956700
2021-08-31,149.30546153876566,149.4423845898935,147.9655556918431,148.4936981201172,86453100
2021-09-01,149.47169736941174,151.57444704677317,148.9924593146708,149.15872192382812,80313700
2021-09-02,150.48883326342926,151.32016120808433,149.05113406527857,150.27366638183594,71115500
2021-09-03,150.38126619393228,151.2321589268622,149.72599059173956,150.90940856933594,57808700
2021-09-07,151.56469648456283,153.8043695479327,150.99743959102315,153.2469024658203,82278300
2021-09-08,153.5304873499963,153.5891665107901,150.59640992238946,151.7015838623047,74420200
2021-09-09,152.073273942186,152.67964530991367,150.56710548729126,150.68447875976562,57305700
2021-09-10,151.59402874023678,152.0634770377577,145.4324620067416,145.696533203125,140893200
2021-09-13,147.32007920432878,148.09271327265083,145.48138532354497,146.26380920410156,102404300
2021-09-14,147.04621254489265,147.7503924466826,143.6818007748944,144.86520385742188,109296300
2021-09-15,145.29552986579753,146.15619746026422,143.15365068997156,145.7552032470703,83281300
2021-09-16,145.1781771600229,145.69652972947753,143.98498428450677,145.52047729492188,68034100
2021-09-17,145.54984051172312,145.54984051172312,142.55706833315722,142.85047912597656,129868800
2021-09-20,140.64014472255653,141.6572852174671,138.16574008474763,139.79904174804688,123478900
2021-09-21,140.7673182037388,141.42260895745346,139.64259392807352,140.27830505371094,75834000
2021-09-22,141.27585049264187,143.21233776359767,140.54233100418216,142.6450958251953,76404300
2021-09-23,143.42749371857937,143.84805262005506,142.4396929220293,143.60354614257812,64838200
2021-09-24,142.4593121275063,144.2295373140158,142.36150352969494,143.69161987304688,53477900
2021-09-27,142.27346776582567,142.75270596031078,140.65973055901063,142.1756591796875,74150700
2021-09-28,140.10222299723426,141.5692619814985,138.57650484135823,138.7916717529297,108972300
2021-09-29,139.33934685752757,141.27583390106034,138.909013087078,139.69143676757812,74602000
2021-09-30,140.50327235933182,141.20745254193463,138.1755648155338,138.39073181152344,89056700
2021-10-01,138.7818766539813,139.77946730384753,136.0531908135578,139.51539611816406,94639600
2021-10-04,138.64494254598642,139.08506612814298,135.23164179626298,136.08251953125,98322000
2021-10-05,136.42487967911666,139.11445172258436,136.2977314979069,138.00927734375,80861100
2021-10-06,136.4052650097456,139.0263670959615,135.32943061705103,138.87966918945312,83221100
2021-10-07,139.91640035654444,141.0509141240026,139.5838750906148,140.14134216308594,61732700
2021-10-08,140.86507705840515,141.01177498221017,139.42737771114903,139.75990295410156,58773200
2021-10-11,139.14379318887413,141.62797319796408,138.69389456556874,139.6719207763672,64452200
2021-10-12,140.08270387972445,140.10226858445853,137.94082387800356,138.40049743652344,73035900
2021-10-13,138.13641006788947,138.292882900144,136.14122849083293,137.81365966796875,78762700
2021-10-14,138.98727624385413,140.71838645223315,138.4004546711347,140.60101318359375,69907100
2021-10-15,140.6107923523626,141.7159515069994,140.35649605913446,141.6572723388672,67940300
2021-10-18,140.2978253736589,143.61333288501362,140.0142044027078,143.3297119140625,85589200
2021-10-19,143.7795590760824,145.89209826216043,143.3296755915495,145.49110412597656,76378900
2021-10-20,145.43245616972183,146.45938640466994,144.8651993263839,145.9801483154297,58418800
2021-10-21,145.54008248593965,146.351846056513,144.62073543195302,146.1953582763672,61421000
2021-10-22,146.40072504621372,146.879948270264,145.37379468633046,145.42269897460938,58883400
2021-10-25,145.4128785063667,146.08771874126032,144.37617347678713,145.37376403808594,50720600
2021-10-26,146.04865428407604,147.5254684740955,145.73567873669694,146.03887939453125,60893400
2021-10-27,146.07796575011088,146.43983059903536,145.22708789518356,145.5791778564453,56094900
2021-10-28,146.52785119259605,149.8042290860398,146.4300426307357,149.21742248535156,100077900
2021-10-29,143.985021850796,146.6452543732099,143.1928229973374,146.50833129882812,124953200
2021-11-01,145.71612242772915,146.4105126416791,144.55226891374826,145.68678283691406,74588300
2021-11-02,145.39334900645795,148.23940825327995,145.38355919540496,146.7234649658203,69122000
2021-11-03,147.0853590623447,148.6306422432943,146.52789189067994,148.16119384765625,54511500
2021-11-04,148.24917833275668,149.08049145321388,147.32983153314007,147.64280700683594,60394600
2021-11-05,148.76918963737086,149.07281782729038,146.97678796158638,148.17172241210938,65463900
2021-11-08,148.29908554920112,148.45580172515668,147.0747684469429,147.34901428222656,55020900
2021-11-09,147.1138975747547,148.31862107112684,146.9767746966739,147.71136474609375,56787900
2021-11-10,146.93762626246985,147.04536675115244,144.81221384507222,144.88076782226562,65187100
2021-11-11,145.8994181750369,146.35974762793103,144.6457037886557,144.83180236816406,41000000
2021-11-12,145.38027365145768,147.3097982131486,144.449795829464,146.90823364257812,63804000
2021-11-15,147.28039221661786,148.75937630755206,146.3597036966309,146.91799926757812,59222800
2021-11-16,146.85925789370467,148.37741378411212,146.27157982474884,147.89747619628906,59256200
2021-11-17,147.89745943010328,151.81527292494047,147.88767027666427,150.3363037109375,88807000
2021-11-18,150.55179723889825,155.40987800940817,149.90535437132496,154.62631225585938,137827700
2021-11-19,154.41084228889372,157.71161083201548,153.31385912302107,157.2512664794922,117305600
2021-11-22,158.3580215257173,162.29542845267346,157.69200037488366,157.7115936279297,117467900
2021-11-23,157.8095475198677,158.4755836899061,155.79187564508103,158.09359741210938,96041900
2021-11-24,157.4471342187338,158.8085738483819,156.35994034575776,158.61268615722656,69463600
2021-11-26,156.29135894910507,157.1532676279728,153.1473075076165,153.5880584716797,76959800
2021-11-29,156.0954667892113,157.87807895924246,155.52738208486963,156.94760131835938,88748200
2021-11-30,156.70277541909022,162.11915223655976,156.63420649835714,161.90367126464844,174048100
2021-12-01,164.03886252915143,166.8009284808444,161.1494777894876,161.38455200195312,152052500
2021-12-02,155.47844855141722,160.82625610567675,154.55775990226203,160.39529418945312,136739200
2021-12-03,160.64995624545222,161.57064486360198,156.43830349501886,158.51473999023438,118023100
2021-12-06,160.91439750803002,164.43064668165096,160.9046083540242,161.92324829101562,107497000
2021-12-07,165.60599842826275,168.05463216133037,164.881197462976,167.662841796875,120405400
2021-12-08,168.59332710400926,172.3446356103418,167.19270089919112,171.4827117919922,116998900
2021-12-09,171.31620335113058,173.11839407886248,170.3465390733042,170.973388671875,108923700
2021-12-10,171.61005099944745,175.93923359247646,171.1007310045987,175.76292419433594,115402700
2021-12-13,177.3986153833375,178.38787299583686,171.92347383588933,172.12916564941406,153237000
2021-12-14,171.64920321778123,174.08804749115933,168.67167154672788,170.74810791015625,139380400
2021-12-15,171.5121000863054,175.81190028087914,168.76962734356553,175.6160125732422,131063300
2021-12-16,175.59644109880878,177.4182254018164,167.2417030442552,168.72067260742188,150185800
2021-12-17,166.43854231760713,169.90581641519873,166.2034830196523,167.62368774414062,195432700
2021-12-20,164.82240940360504,167.07515510943043,164.01926542394992,166.26220703125,107499100
2021-12-21,168.03504264727704,169.641345814115,165.64517367936028,169.4356689453125,91185900
2021-12-22,169.48461926274177,172.24668517933623,168.6129062856775,172.0312042236328,92135300
2021-12-23,172.23690795484498,173.2163614776015,171.66882311821325,172.65806579589844,68356600
2021-12-27,173.4514127643316,176.71299463822913,173.43183445537653,176.62484741210938,74919600
2021-12-28,176.45833582983963,177.6042945644057,174.86182193569553,175.606201171875,79144300
2021-12-29,175.64540604755402,176.9186986453212,174.47985393756576,175.6943817138672,62348900
2021-12-30,175.7824840883525,176.85988869120052,174.43083375846518,174.53857421875,59773000
2021-12-31,174.43085959378186,175.5474359178977,173.61791144491113,173.9215545654297,64062300
2022-01-03,174.17620137564992,179.12244407617163,174.05867174915193,178.2703094482422,104487900
2022-01-04,178.87757285498617,179.18120100693088,175.43968197842852,176.0077667236328,99310400
2022-01-05,175.9196433238863,176.46813489136744,171.05175824457976,171.3260040283203,94537600
2022-01-06,169.15160256379613,171.69818743268368,168.1133843303379,168.4659881591797,96904000
2022-01-07,169.33771503993543,170.56203191509988,167.51593093187975,168.63250732421875,86709100
2022-01-10,165.6059836604726,168.95571251516662,164.71467747425172,168.65208435058594,106765600
2022-01-11,168.77942565072325,171.58064816981238,167.31024547595837,171.4827117919922,76138300
2022-01-12,172.5013205493631,173.5395387171234,171.22804314076478,171.92344665527344,74805200
2022-01-13,172.16831849084767,172.9910557649256,168.26029402106818,168.65208435058594,84505800
2022-01-14,167.81954242119846,170.20941111487983,167.57467907053888,169.51400756835938,80440800
2022-01-18,167.98604466295757,168.99488045377709,165.92920152184269,166.31118774414062,90956700
2022-01-19,166.5071040161468,167.56491564685888,162.53052498206404,162.81455993652344,94815000
2022-01-20,163.54916502241554,166.19368686782633,160.80669183465463,161.12991333007812,91420500
2022-01-21,161.0417244969125,162.9124840575923,158.96528809380473,159.07302856445312,122848900
2022-01-24,156.7321237742352,158.9652761385697,151.521424960607,158.2992401123047,162294600
2022-01-25,155.7135197495045,159.41585293852967,153.79379917867107,156.49708557128906,115798400
2022-01-26,160.14060421134545,161.01231699425696,154.5773170002407,156.4088897705078,108275300
2022-01-27,159.11219273840805,160.47363228871149,155.02787408749768,155.9485626220703,121954600
2022-01-28,162.30520718558986,166.84986973924165,159.45499459640672,166.8302764892578,179935700
2022-01-31,166.6637882659515,171.4043389682656,166.02713461119168,171.18885803222656,115541600
2022-02-01,170.43467612383174,171.2476242171807,168.769608378118,171.02235412597656,86213900
2022-02-02,171.15952617831715,172.26631359074273,169.76870378191796,172.2271270751953,84914300
2022-02-03,170.89502658265624,172.618874147118,168.58351594007854,169.3474884033203,89418100
2022-02-04,168.3668209831939,170.7401317063237,167.38611951437943,169.06312561035156,82465400
2022-02-07,169.52403712153145,170.59299800892276,167.65089393875687,168.34719848632812,77251200
2022-02-08,168.41582891603926,171.9659777736799,168.12161553517308,171.4560089111328,74829200
2022-02-09,172.65247937368048,173.2408912177467,171.524663818335,172.87803649902344,71285000
2022-02-10,170.7793456546729,172.09348197353535,168.23933255381579,168.79832458496094,90865900
2022-02-11,169.00425774018962,169.73978371917386,164.79704076038374,165.38546752929688,98670700
2022-02-14,164.13995074155633,166.30730692089233,163.3455851847236,165.62081909179688,86185500
2022-02-15,167.67051458711066,169.61229911156767,166.96440840288716,169.45538330078125,62527400
2022-02-16,168.53352854543166,169.99476394129306,166.7682631690513,169.2200164794922,61177400
2022-02-17,167.72932063065696,168.5923424525554,165.21872801892943,165.62081909179688,69589300
2022-02-18,166.54270637048876,167.24879755806595,162.98275576839345,164.0713348388672,82772700
2022-02-22,161.79610099125685,163.4731068473456,159.02071443579257,161.1488494873047,91162800
2022-02-23,162.34531942395103,162.9435479364118,156.66706433380475,156.98089599609375,90009200
2022-02-24,149.63540593186767,159.70721245821238,149.06659738297807,159.59933471679688,141147500
2022-02-25,160.6780917637284,161.9333881865455,157.76540780776472,161.66860961914062,91974200
2022-02-28,159.91313801466617,162.2275934848512,159.29529145951147,161.93338012695312,95056600
2022-03-01,161.52149747345592,163.3848388800103,158.84418717486,160.05044555664062,83474400
2022-03-02,161.21747641613547,164.13016029917193,159.8052642347465,163.34559631347656,79724800
2022-03-03,165.21877988081016,165.65029092720997,162.3551333488954,163.02200317382812,76678400
2022-03-04,161.31557487047283,162.35511593567728,158.97169917829748,160.0210418701172,83737200
2022-03-07,160.2073369360896,161.83530440068967,155.97070087847666,156.22569274902344,96418800
2022-03-08,155.754968485403,159.73661287922712,152.79324673379338,154.40159606933594,131148300
2022-03-09,158.36365040568722,160.2564117997747,156.33360638496927,159.80528259277344,91454900
2022-03-10,157.10834060556428,157.29467624132576,152.96978004521466,155.4607696533203,105342000
2022-03-11,155.8628386400447,156.20609005481433,151.51833939243923,151.743896484375,96970100
2022-03-14,148.52719485737234,151.14566528522778,147.2032572060636,147.7132110595703,108732100
2022-03-15,147.98782853142856,152.56771702935066,147.4778746009712,152.0969696044922,92964300
2022-03-16,154.01915688013034,156.9122229988077,151.4791438617729,156.5101318359375,102300200
2022-03-17,155.54905912498893,157.8929350151505,154.5879758844706,157.520263671875,75615400
2022-03-18,157.41234943730183,161.30573452736996,156.67682351294607,160.8153839111328,123511700
2022-03-21,160.3544483255179,163.13965111509174,159.86409772398687,162.18836975097656,95811400
2022-03-22,162.3158776286816,166.15042355950408,161.7274657879275,165.56201171875,81532000
2022-03-23,164.74801286692667,169.30826781804822,164.41456305995604,166.9251708984375,98062700
2022-03-24,167.75875768604743,170.77931940838405,166.9251705809909,170.71067810058594,90131400
2022-03-25,170.52437415747076,171.89735021175125,169.4161767223122,171.34815979003906,80546200
2022-03-28,168.84738282620364,172.33867792424036,168.68066535964775,172.21119689941406,90371900
2022-03-29,173.28012092274494,175.55534023387025,172.93686947046768,175.50631713867188,100589400
2022-03-30,175.10419436160848,176.14373519247044,173.28989123764686,174.33924865722656,92633200
2022-03-31,174.40792609212167,174.59426174462104,171.03431102289065,171.24026489257812,103049300
2022-04-01,170.67146498333403,171.5050671665747,168.62180263029362,170.94606018066406,78751300
2022-04-04,171.2010287452735,175.04537594723365,171.07353279095375,174.996337890625,76468400
2022-04-05,174.07446238611692,174.85902633621265,171.05390090505156,171.68154907226562,73401800
2022-04-06,169.03364062027202,170.2791351956792,166.84668137764749,168.5138702392578,89058800
2022-04-07,167.85684898260146,170.01438898962488,166.57213259059588,168.81793212890625,77594700
2022-04-08,168.46488285345913,168.46488285345913,165.9346714824091,166.8074951171875,76575500
2022-04-11,165.45416801372687,165.76798473383676,162.30610939819888,162.55128479003906,72246700
2022-04-12,164.7774610779693,166.5917497737201,163.4240882944744,164.42440795898438,79265200
2022-04-13,164.15962041661322,167.73917483894797,163.55159028656504,167.1115264892578,70618900
2022-04-14,167.32726844290085,167.96473333287506,161.85495282329552,162.10012817382812,75329400
2022-04-18,160.75653828349098,163.3848252707186,160.41330184341265,161.8843536376953,69023900
2022-04-19,161.83526878598659,164.58123433410668,160.7466901744368,164.16932678222656,67723800
2022-04-20,165.50315744246095,165.62085178233113,162.89450317699752,164.002685546875,67929800
2022-04-21,165.65026467883652,168.21969736612456,162.70816069883412,163.20831298828125,87227800
2022-04-22,163.2475363117759,164.63031369845396,158.38325153783305,158.6676483154297,84882400
2022-04-25,158.01060452122857,160.02104538080667,155.40195017437114,159.7366485595703,96046400
2022-04-26,159.11877502482716,159.20703454434567,153.69549840448505,153.77395629882812,95623200
2022-04-27,152.9011344667558,156.70624511583344,152.38136400484169,153.54840087890625,88063200
2022-04-28,156.17670074562366,161.34500140614668,155.86286910913438,160.4819793701172,130216800
2022-04-29,158.7167001847882,162.9925585964128,154.21528465651994,154.60755920410156,131747600
2022-05-02,153.68571389859628,155.17636916422146,150.31209888761785,154.91159057617188,123055300
