Date,Open,High,Low,Close,Volume,ret_1d,ret_5d,sma_10,sma_20,sma_50,trend_50,RSI,MACD,ATR,ATR_pct,vol_chg,vol_norm,target
2021-04-14,131.55393195001986,131.6124239805342,128.35623869078685,128.71694946289062,87222800.0,-0.017853205065960442,0.03229074211154748,125.3944808959961,121.89310226440429,123.45175888061523,1.0426497818258478,75.68835514033798,2.053458541329462,2.636432979299347,0.020482407253284356,-0.04430650896002364,0.8787432661985761,0.011072367355447577
2021-04-15,130.46205515581354,131.61243821608534,130.286564169391,131.12498474121094,89347100.0,0.018707989028395655,0.03175798286880216,126.59849014282227,122.36788177490234,123.44613204956055,1.0622040769051193,77.5881652300862,2.3526599340508056,2.658021040483625,0.020270896852567888,0.024354870515507443,0.9105038408764682,-0.01921701483857801
2021-04-16,130.93001971708307,131.29073056509336,129.93561036138595,130.7935333251953,84922400.0,-0.002527751798559019,0.008721905203487479,127.68648834228516,123.03228149414062,123.45431900024414,1.0594488259656323,75.97267738978667,2.533973579293189,2.576546277373132,0.01969933995870422,-0.04952259222739186,0.881725000734577,0.001192053538248001
2021-04-19,130.1598384774607,132.07066289352065,129.99410605950115,131.4564666748047,94264200.0,0.005068548365928072,0.027430976233014714,128.558056640625,123.75615081787109,123.40859573364258,1.0652132122022693,76.44508590473085,2.6996012291039904,2.5960448715481825,0.01974832381559627,0.11000395655327688,1.0274064760890407,-0.0008904582557857747
2021-04-20,131.63191186465178,132.12910894546226,128.5024546918313,129.76983642578125,94812300.0,-0.012830333050071974,-0.009819379215162183,129.2307388305664,124.22995452880859,123.33742721557617,1.0521529381260901,75.73027514768907,2.6649179092605237,2.6789112069713346,0.02064355847827144,0.005814508583322109,1.0431008244543285,0.00957038720418778
2021-04-21,129.0386769276597,130.39379691363274,128.00527800142257,130.1500701904297,68847100.0,0.002930062756655305,0.01113389288294342,129.7766860961914,124.7642032623291,123.27093856811524,1.055804974815806,73.8343817491184,2.63748936806563,2.597436275856151,0.019957240684201703,-0.27385898243160434,0.7686945370089534,0.0005990339804196165
2021-04-22,129.701600029045,130.78374722132708,128.11251198833915,128.62921142578125,84566500.0,-0.01168542408331541,-0.01903354513524147,129.93071746826172,125.34183540344239,123.19158065795898,1.0441396298251895,68.22990787535646,2.4652962999812615,2.646878112328753,0.02057758174048976,0.22832334259540343,0.9462995576646974,0.011604508597148112
2021-04-23,128.84373611155925,131.72945302562363,128.84373611155925,130.9495391845703,78657500.0,0.018038886603358284,0.0011927643164675317,130.05940856933594,126.01111145019532,123.17071823120118,1.0631547908876173,67.54162463064276,2.4863844610563035,2.648273209126,0.02022361610141538,-0.06987400448168013,0.8902327688618686,-0.021522777124687316
2021-04-26,131.44670263718533,131.67092706494682,130.2085666757299,131.33946228027344,66905100.0,0.0029776591665093832,-0.0008900619154833533,130.3986785888672,126.66966094970704,123.16272415161133,1.066389714785755,67.66281996473384,2.5054986772151295,2.6496662205466137,0.02017418203595448,-0.1494123255887868,0.7690435850101957,-0.01631400810273758
2021-04-27,131.62218352757128,132.01215523774303,130.7447732125093,131.0177459716797,66015800.0,-0.0024495022517088128,0.009616329805672175,130.39477996826173,127.30335006713867,123.1436164855957,1.0639426525775701,64.27621186810646,2.4663533290937636,2.546604931720565,0.019437099248150933,-0.013291961300409105,0.765332875480117,-0.04988838917358528
2021-04-28,130.93973569140266,131.63192609526544,129.740604439872,130.22805786132812,107760100.0,-0.006027337018317036,0.0005992134371062274,130.54589080810547,127.97018585205078,123.1512205505371,1.0574646136607873,57.63743280567848,2.3448325619291097,2.508303178851194,0.01926085069564757,0.6323380160507031,1.2334888242078597,-0.04188916975321812
2021-04-29,133.04556205861587,133.63051222031285,129.12643167740748,130.13058471679688,151101000.0,-0.0007484803669194351,0.011672102117192162,130.44645080566406,128.52247047424316,123.20269577026367,1.0562316344071858,51.294493464217815,2.2151453132035783,2.581422490582175,0.019837169687665076,0.4021980306254356,1.697746876716977,-0.02841917880385271
2021-04-30,128.47321732434253,130.20855024381436,127.78104182463376,128.1612548828125,109839500.0,-0.015133489473441064,-0.02129281492031665,130.18322296142577,128.93485565185546,123.23681716918945,1.0399591439209468,50.585139285378304,1.9317598199719868,2.589775964987164,0.020207167660422732,-0.27307231586819414,1.210507081785202,-0.00785684968681249
2021-05-03,128.72671884393358,130.70579381831388,128.52199669631204,129.21417236328125,75135100.0,0.008215567812842606,-0.016181655384403082,129.95899353027343,129.2585250854492,123.28887725830079,1.048060256827276,44.33800719459543,1.7714278155976046,2.533370931912274,0.019605983504578647,-0.3159555533300862,0.8342540353730569,-0.04218214958804325
2021-05-04,127.89803861753046,128.19051366277054,123.52070128030384,124.641845703125,137564700.0,-0.03538564366841512,-0.04866440207216571,129.44619445800782,129.3384666442871,123.32494842529297,1.0106782714661322,38.98849479000023,1.2620150416685192,2.70746277428585,0.02172194064531547,0.8308979425062322,1.4802681328668503,-0.013593054503144955
2021-05-05,125.95797834787253,127.17661206810328,124.7588469324174,124.88558959960938,84000900.0,0.0019555542932583325,-0.04102394176382185,128.91974639892578,129.34821624755858,123.36862442016601,1.01229619918819,30.907082269904905,0.8679168898580372,2.681696889413248,0.021473229201310798,-0.38937169201110455,0.9036339086927521,-0.040801429949635135
2021-05-06,124.6808521847062,126.4941797495625,123.93992080258374,126.48443603515624,78128300.0,0.012802489387869764,-0.028019152373561895,128.70526885986328,129.3179931640625,123.45422149658204,1.024545248447888,37.76307773104687,0.6764681151705645,2.7673496567897735,0.021878973757851056,-0.0699111557138078,0.8453323073280967,-0.035761770847559035
2021-05-07,127.78325616498552,128.1836356126159,126.44535491426944,127.15825653076172,78973300.0,0.005327299679924291,-0.007826065318788378,128.3261405944824,129.1927745819092,123.63830703735351,1.028469732219358,37.801537758665866,0.572384191138056,2.74318707567027,0.021573015787666502,0.010815543151457385,0.8674808878230523,-0.021424575718884623
2021-05-10,126.3770049216638,126.50394796231056,123.83793549239248,123.8769989013672,88071200.0,-0.025804518864260495,-0.041304861257082326,127.5798942565918,128.9892864227295,123.75150253295898,1.00101409975507,34.66402405512477,0.22316244768268234,2.7213061317230043,0.02196780803424008,0.11520222657531098,0.9691992093766407,-0.004582812897324307
2021-05-11,120.60552510907532,123.31060121990448,119.89263087268372,122.95904541015624,126142800.0,-0.007410201242781578,-0.013501086119800387,126.77402420043946,128.5844020843506,123.71901626586914,0.9938572833938499,31.79504275511684,-0.12605204563996608,2.8352953543282404,0.023058859515951068,0.4322820626947288,1.362029030528198,-0.008454345073415925
2021-05-12,120.50787096501224,121.71880695136792,119.38482206893003,119.89263153076172,112172300.0,-0.024938497767007184,-0.03998025780921066,125.74048156738282,128.14318618774413,123.67726181030274,0.9693991423795757,29.487492275035606,-0.6423417428314195,2.8997945049166884,0.024186594854852837,-0.11075146579907846,1.1950849636101586,0.015517963956676291
2021-05-13,121.66019487769238,123.19339816893378,121.34769508108847,122.04105377197266,105861300.0,0.017919551967292557,-0.035129873701998715,124.9315284729004,127.68898963928223,123.73814010620117,0.986284856611131,28.91366226478948,-0.8684384940381307,2.9141177219402374,0.023878175678367333,-0.056261661747151526,1.1180122058904136,0.0185514041965676
2021-05-14,123.29104880741396,124.8926111424102,122.90042221216504,124.46292114257812,81918000.0,0.01984469402509914,-0.021196699779628903,124.56169509887695,127.37245903015136,123.88508712768555,1.0046642741938505,35.15156467354667,-0.8428051146099307,3.0133460777417116,0.024210793464262196,-0.22617613802211012,0.8665192461987046,-0.015976105979640415
2021-05-17,123.84770522027009,123.95512773405063,122.23637496414496,123.3105926513672,74244600.0,-0.009258407890739395,-0.00457232783344208,123.97133712768554,126.9651653289795,123.98383514404297,0.9945699171840136,33.934319440804316,-0.9048953425574382,3.081857802970243,0.024992644481755907,-0.09367172050098882,0.7937553796206739,0.006551642853263515
2021-05-18,123.5938109974595,124.01373338582825,121.8555300481234,121.92388916015624,63342900.0,-0.011245615331130221,-0.008418707599323172,123.69954147338868,126.57286796569824,124.15350921630859,0.9820414254077364,33.1102142762265,-1.053686160858831,3.1009207802781993,0.02543325021567271,-0.14683492132761167,0.6887912886136073,0.016286349907633224
2021-05-19,120.2734914717984,121.99223682754791,119.9805196188087,121.76763153076172,92612000.0,-0.0012815997789347167,0.015638992789301698,123.3877456665039,126.15374603271485,124.22783218383789,0.9801960590487045,33.03122913055229,-1.170695984386498,2.9228948278377596,0.024003873534317363,0.46207388673395133,0.9942174850211719,0.017174559980068692
2021-05-20,122.29497252696002,124.72661200774762,122.16801458440844,124.3262176513672,76857100.0,0.021012038161874802,0.018724550540707874,123.171923828125,125.93859634399413,124.37497009277344,0.9996080204773528,42.400282298641514,-1.0451743436015448,2.9608571176809955,0.02381522717906343,-0.17011726342158684,0.8285124239780716,-0.016073881225220174
2021-05-21,124.8242725716539,125.00005419589024,122.27544274551911,122.49028778076172,79295400.0,-0.014767037116449222,-0.015849164905559765,122.705126953125,125.51563377380371,124.44678268432617,0.9842784613522125,37.076638960961276,-1.0812073607824857,2.973719440171692,0.024277185514448137,0.031725110627385034,0.8545032725709982,-0.0065590339082803205
2021-05-24,123.0566820083278,124.94144853323613,122.9883229095211,124.12113189697266,63092900.0,0.013314068778496946,0.006573151812651501,122.72954025268555,125.15471725463867,124.56934509277343,0.9964018981117146,48.8715937095867,-0.9671569041084211,2.7421258451357633,0.022092336761897063,-0.20433089435200524,0.6813012828694672,-0.022436960972754754
2021-05-25,124.82427842870584,125.31256736390404,123.35943397486378,123.92584228515624,72009500.0,-0.0015733792371351862,0.016419695424661818,122.82621994018555,124.8001220703125,124.63028762817383,0.9943477195116547,47.91581479652864,-0.8823421127148237,2.700580632568762,0.02179190863480002,0.14132493513533229,0.7750779025434754,-0.014605745334868997
2021-05-26,123.98442141340176,124.40434374665044,123.45707656811848,123.8769989013672,56575900.0,-0.00039413396663989797,0.01732289069014703,123.22465667724609,124.48256912231446,124.6594467163086,0.9937233171207471,43.92899725300109,-0.8097286879145855,2.585795506251133,0.020873895308926426,-0.21432727626215986,0.6262071867739619,-0.02644034911532587
2021-05-27,123.4766045875031,124.64847698408089,122.14847856440404,122.34378814697266,94625600.0,-0.012376880034164484,-0.01594538579106164,123.25493011474609,124.09322929382324,124.67373458862305,0.9813116495680638,39.221616820673994,-0.8658136836446886,2.6402039149175898,0.021580204070074157,0.6725425490358969,1.081149202042682,0.004857338082965752
2021-05-28,122.62699835536804,122.85161109201668,121.63090751379944,121.6894989013672,71311100.0,-0.005347956406413168,-0.0065375703976449095,122.977587890625,123.76964149475097,124.7574137878418,0.975408957325039,44.44992466206329,-0.9520396160452975,2.490231239192447,0.020463813736391914,-0.24638681287093556,0.833105277542972,0.010299139294357641
2021-06-01,122.14849423744592,122.41216295280358,121.0352130826755,121.36724090576172,67637100.0,-0.0026481988874543783,-0.02218712437699022,122.78325271606445,123.377294921875,124.84517700195312,0.9721420067662127,45.83542419426507,-1.0344327643164206,2.303987085009919,0.018983599427780523,-0.051520730994193076,0.7936591844497147,0.019600527545694964
2021-06-02,121.36724933170292,122.30474892445967,121.14264401239464,122.12896728515624,59278900.0,0.006276210727950593,-0.014499598847715345,122.80376052856445,123.25165100097657,124.88188110351562,0.9779558588160802,56.65316457764847,-1.0264717621385557,2.131692911498407,0.01745444147186772,-0.1235741922702186,0.7290700107757514,0.016416370327059525
2021-06-03,121.75785039468764,121.92386428281044,120.2441750720593,120.64456939697266,76229200.0,-0.012154347336104876,-0.026093863534490835,122.69145431518555,123.03959999084472,124.90547058105469,0.9658869930655518,45.674518889478094,-1.1268757393231823,2.030551881135897,0.016830860197730956,0.2859415407505874,0.9420436271000484,0.020589607206185422
2021-06-04,121.16215477898147,123.20317504815016,120.94730975584967,122.9394989013672,75169300.0,0.01902223627524613,0.004869154073265269,122.55278244018555,122.86235313415527,125.02272918701172,0.9833371875722824,45.24394101360716,-1.0097300100190125,2.0096267583316085,0.016346469412112267,-0.013904120730638625,0.9306469077646908,0.011530748725175781
2021-06-07,123.21294086384106,123.35942679081124,121.90435013756394,122.94927215576172,71057600.0,7.949645542604244e-05,0.010352357974746873,122.59868087768555,122.65190391540527,125.13043426513671,0.9825688920350635,48.78531721177216,-0.9056626976759787,1.9545217922469038,0.015896977330380316,-0.05469919235645404,0.8840733093968559,0.03573182239031121
2021-06-08,123.63285119857684,125.44926608565648,123.25199229581943,123.76956939697266,74403800.0,0.006671834870008109,0.019793879083700006,122.56352462768555,122.64653244018555,125.2424562072754,0.9882397163477445,56.45043539379026,-0.7484026431637858,1.9789354059747544,0.015988868795589087,0.047091373758753496,0.9336436033966579,0.022623687746453812
2021-06-09,124.22855558580544,124.75590040330228,123.55472485501788,124.15042877197266,56877900.0,0.0030771649029370796,0.0165518593315912,122.58598327636719,122.70610160827637,125.3585855102539,0.9903623933425572,58.19888083719845,-0.5862964041842815,1.9210395730851246,0.01547348319363038,-0.23555114120515352,0.7461488873863911,0.02347767945625528
2021-06-10,124.04301097808155,125.1855951846905,122.9883287536028,123.1543426513672,71186400.0,-0.008023219335270837,0.020803035453144325,122.51371765136719,122.86918716430664,125.48384552001953,0.9814358345570412,45.48192239495762,-0.5320352051003425,1.8666314269495388,0.015156846171748182,0.25156519491753393,0.959652841273495,0.044054951548596614
2021-06-11,123.56450647531338,124.45318231886102,123.14458411693292,124.36528778076172,53522400.0,0.009832744045595865,0.011597484064404862,122.71586761474609,122.98539886474609,125.58945343017578,0.9902526397242849,57.59493670886079,-0.38689777384804813,1.7654876234893229,0.014195983903495853,-0.24813728464987694,0.747912520517065,0.024127454705501587
2021-06-14,124.82425243468346,127.4804968993435,124.09183036028564,127.42190551757812,96906500.0,0.02457774023089776,0.03637787587835506,123.28910827636719,123.13334808349609,125.73962051391601,1.0133791162784362,61.98579454000146,-0.0250328028529907,1.8324523225309985,0.014380983513687981,0.8105783746618238,1.3401200537035411,0.013852227616201024
2021-06-15,126.89458011391096,127.53911517627388,126.35746756194185,126.6016082763672,62746300.0,-0.006437646948371567,0.022881544253508634,123.81254501342774,123.29789886474609,125.81683700561524,1.0062374105837435,59.294383904342084,0.1933488027023742,1.7773461957661252,0.014038891132300911,-0.3525067977896219,0.8746727102331868,0.03292937833787285
2021-06-16,127.31452310778732,127.82234007827095,125.44929896252636,127.09967803955078,91815000.0,0.0039341503632110975,0.02375544971330723,124.30961608886719,123.55668830871582,125.8979702758789,1.0095450924350773,60.85533467550644,0.40196102403869816,1.8791871912813138,0.014785145173196661,0.46327353166640894,1.2549805738739193,0.026910663023733614
2021-06-17,126.7578369661276,129.44338429633723,126.61134362559974,128.70118713378906,96721700.0,0.012600418183120299,0.04503977986488228,125.11527786254882,123.90336608886719,125.97818206787109,1.0216148941127834,71.31630608123712,0.6885410709681423,1.9029044949285026,0.014785446329647072,0.05344115885203937,1.318345369338759,0.012217696455607824
2021-06-18,127.64653787053876,128.42777623689193,127.1875521346646,127.40239715576172,108953300.0,-0.010091515136353868,0.024420876831435345,125.56156768798829,124.05717506408692,125.98445205688476,1.0112549213472526,68.36170549805817,0.8016422432056061,1.923828167850447,0.015100407926378194,0.12646179709413707,1.4532766694868762,0.020108885885387312
2021-06-21,127.24613887941126,129.3066870329964,126.18168897810015,129.1992645263672,79663300.0,0.014103874108496006,0.013948614263533221,126.18656692504882,124.39262390136719,125.97518478393555,1.0255929749018537,72.99321016938079,1.0244226346946164,2.0486887524767434,0.015856814355616117,-0.26883077428586377,1.0623305213945184,0.018571973736981398
2021-06-22,129.03328724856672,130.93758231447188,128.53523053051975,130.8399200439453,74783600.0,0.012698644404769865,0.03347755076164605,126.89360198974609,124.72856330871582,126.03304794311524,1.0381397750770864,74.3185551341166,1.318139042452529,2.1372778147543934,0.01633505900979261,-0.06125405299554498,0.9895450429064495,0.0173879866780563
2021-06-23,130.63481857945425,131.171931135257,130.10746628787817,130.5664520263672,60214200.0,-0.0020900961838425935,0.02727602493011516,127.53520431518555,125.06059379577637,126.02324234008789,1.036050569735533,79.70772019099121,1.5114255515974406,2.078683002917387,0.01592049849449542,-0.19482078958488225,0.803027794412818,0.024090419940395513
2021-06-24,131.2988830515641,131.4844323925828,129.81450322458238,130.28326416015625,68711000.0,-0.0021689175267912697,0.012292637399859974,128.24809646606445,125.38090705871582,126.0545686340332,1.033546547118018,75.00018180779287,1.623049625553378,2.01520611126188,0.015467881651971832,0.14110957216071962,0.9089873610130134,0.028522682899294972
2021-06-25,130.3320525078085,130.75196727761698,129.69727787050996,129.99024963378906,70783700.0,-0.002249057300306667,0.020312431600980396,128.8105926513672,125.76323013305664,126.03187393188476,1.0314077350309308,73.5159142508416,1.6686371942935097,1.9866070222518601,0.015282738727316596,0.030165475688026744,0.9514115282925629,0.050181365890462036
2021-06-28,130.28328339969636,132.08015588124547,130.2246919993891,131.6211700439453,62111300.0,0.012546482638127854,0.01874550545203646,129.23051910400392,126.25981369018555,126.04842666625977,1.0442111300003813,74.87629835362605,1.815417646433616,1.9573150449348355,0.01487082240859379,-0.12251973265031357,0.8400386131064785,0.052323823646821005
2021-06-29,131.64071673742083,133.29111085936526,131.20126629635885,133.13485717773438,64556100.0,0.011500331848468326,0.01754003772715751,129.88384399414062,126.84819450378419,126.08199447631836,1.055938698707219,76.55896546949062,2.0304585270255444,2.020791403129265,0.015178529845354614,0.039361597648092994,0.8749267716185937,0.058685038690265055
2021-06-30,132.97855283049014,134.18949604999602,132.68558101434903,133.7500457763672,63261400.0,0.004620792868779144,0.024382938347417893,130.54888076782225,127.42924842834472,126.16159866333008,1.0601486283737362,82.04367981792697,2.2248656837382015,1.9712663034549291,0.014738434607722877,-0.02005542466165089,0.8550721307531254,0.044832617731567735
2021-07-01,133.39850004575504,134.11138680082388,132.5781758729055,134.05279541015625,52485800.0,0.002263547889136852,0.028933349761379512,131.08404159545898,128.09965972900392,126.23965316772461,1.0618913474995921,80.99997900393706,2.375971328222022,1.9873100695970922,0.014824831242918845,-0.17033451678274592,0.7209931572287855,0.055542369317006686
2021-07-02,134.6680465347351,136.71883502051094,134.5215680291099,136.67977905273438,78852600.0,0.019596634553874503,0.05146177838561883,132.01177978515625,128.78667373657225,126.40066452026367,1.0813216811120707,80.46277282107161,2.676815737308175,1.9356938604040081,0.014162254825252319,0.5023606384965076,1.0804583321657872,0.03192238648193799
2021-07-06,136.78715756035768,139.79495784960233,136.78715756035768,138.6914520263672,108181800.0,0.0147181462215904,0.05371690572315435,132.96099853515625,129.57378273010255,126.5555027770996,1.0958942834010343,86.88905070475256,3.0424711334152903,2.073803230585145,0.014952639115717715,0.37194968840596254,1.4455675311532459,0.025169815064343078
2021-07-07,140.17581304211686,141.4941787382535,139.3164479398055,141.1816864013672,104911600.0,0.017955211648707614,0.06044119019026195,133.99517517089845,130.44438858032225,126.75234725952149,1.1138388318150991,88.31019820561794,3.4929104431679434,2.1044950588809823,0.0149062892824363,-0.03022874457625957,1.373866513571914,0.031188891204470354
2021-07-08,138.26176048175577,140.6836320091057,137.37308477373998,139.8828582763672,105575500.0,-0.009199692666282067,0.04585278804505366,134.92681579589845,131.231010055542,126.92964950561523,1.1020502996833605,80.92918131592165,3.7024123163233753,2.174249412944534,0.01554335849106586,0.006328184871835063,1.339838642692457,0.035928817591760046
2021-07-09,139.40437134178396,142.2363981441266,139.3067090791504,141.7090606689453,99890800.0,0.013055226459342872,0.05711380531352206,136.06939544677735,132.1587459564209,127.15926956176757,1.1144217889684416,88.45120547371063,3.9700251794747032,2.2753961319339444,0.016056814724427736,-0.05384487878342992,1.2450182996531514,0.008782106237429914
2021-07-12,142.78324056023274,142.8906630545107,140.62503041198096,141.11331176757812,76299700.0,-0.004204028299636731,0.032437371098860135,137.18170166015625,132.99614715576172,127.3789241027832,1.1078230779662774,84.2307668701167,4.086929933787815,2.21401288819348,0.01568961043051763,-0.2361688964349069,0.937673817512473,-0.01428800474608037
2021-07-13,140.65432645258116,144.00394430895057,140.2637073275934,142.22659301757812,100827100.0,0.007889271650244112,0.025489249262015568,138.24224395751952,133.73638153076172,127.66023086547851,1.114102583501113,83.73795471869403,4.220748460211979,2.3095761165795534,0.016238708019210638,0.3214612901492404,1.236121734582576,0.003495667501265818
2021-07-14,144.62899388581874,146.06454276359946,144.2188242911646,145.6543731689453,127050800.0,0.024100838518599232,0.031680360828547416,139.49419555664062,134.68901977539062,127.98903488159179,1.1380222790467676,87.6642857360519,4.550913167491217,2.507682180768303,0.01721666247438811,0.260085830099249,1.4985495535252757,-0.025464147276275443
2021-07-15,145.74225840567044,146.48444087501676,143.64263914576114,145.00006103515625,106820300.0,-0.004492224432081526,0.036582057457526185,140.61919708251952,135.5840389251709,128.39619918823243,1.129317393753861,86.06951219694623,4.705533809539446,2.591387363715104,0.01787162946839591,-0.15923158295736828,1.2488814230053087,-0.011379041602991809
2021-07-16,144.98053780920102,146.25005768557594,142.46100368486307,142.95904541015625,93251400.0,-0.01407596390256094,0.008820782067923583,141.50982208251952,136.29693183898925,128.75766830444337,1.1102953889482852,79.2767774163969,4.6102443598534535,2.7866991204012357,0.01949298914529028,-0.12702548111173628,1.092457860315456,0.014714407272187415
2021-07-19,140.38095477067736,140.69346213559868,138.34970160220286,139.11141967773438,121434600.0,-0.026914181760117728,-0.014186415617124637,141.75298614501952,136.88238296508788,129.01020797729493,1.078297770841647,65.37072466581705,4.176132964180766,2.9666589461510204,0.021325775791977288,0.3022281703009284,1.4123039896221745,0.044887994893802824
2021-07-20,140.09769861315104,143.65238642562363,139.60941723835447,142.72463989257812,96350000.0,0.025973570129714352,0.003501784472461189,142.15630493164062,137.55865173339845,129.32153564453125,1.103641703458334,68.11796586715867,4.076644623126157,3.141739102214081,0.02201259085031649,-0.20656880329000138,1.1097971824052166,0.004233562539745395
2021-07-21,142.11919121599766,142.7051348899588,141.24029060622254,141.9922332763672,74993500.0,-0.005131605984518006,-0.02514267037029083,142.23735961914062,138.11626739501952,129.68384033203125,1.094910768472175,65.5032885937631,3.8938173676135364,3.1403415486932653,0.022116290984599475,-0.22165542293720808,0.863700209701553,-0.002892546745870429
2021-07-22,142.51960651840406,144.7266335326549,142.3926485601065,143.3594512939453,77338200.0,0.009628822549167415,-0.011314545176730362,142.58501892089845,138.75591735839845,130.09184844970704,1.1019864272999969,66.83150802801347,3.8152632935172335,3.2261407864339304,0.02250385835963495,0.03126537633261539,0.8820067797723562,-0.007933610489539398
2021-07-23,144.09183253331145,145.23440912929303,143.47659325041192,145.07815551757812,71447400.0,0.011988775125183482,0.014823197100554575,142.92192840576172,139.49566192626952,130.59555892944337,1.1108965473776886,65.70479787344533,3.847337889928042,3.1696349453620036,0.021847775318441794,-0.07616934451538826,0.8135554543903873,-0.018341548471305657
2021-07-26,144.79499663408214,146.31843249256286,144.23834858516193,145.4981231689453,72434100.0,0.002894768339650522,0.04591070600822267,143.36040954589845,140.27105560302735,131.0647003173828,1.110124410437066,63.53400841260094,3.862123354344135,3.09569959611436,0.021276560334182352,0.013810159641918451,0.8240165089751625,-0.023565750259159503
2021-07-27,145.62506850801552,145.71297050212902,142.13874637735347,143.3301544189453,104818600.0,-0.014900321067940259,0.004242536725423962,143.47076568603515,140.85650482177735,131.44204498291015,1.090443734632863,54.3273521652435,3.656757186386727,3.1508065541778763,0.021982858854447757,0.44708914723866244,1.1641458071560384,0.004011516654269744
2021-07-28,141.41609361273288,143.52547338784896,139.19929130551824,141.5821075439453,118931200.0,-0.012195946359553678,-0.002888367363189648,143.06353912353515,141.27886734008788,131.8074752807617,1.0741584059808653,53.36172149893378,3.3147444731275186,3.1877765866566983,0.022515391541740204,0.13463831800844517,1.282168985860168,0.013496477439552245
2021-07-29,141.29886141985892,143.11526866326437,141.19143892531264,142.22659301757812,56699500.0,0.0045520262751617135,-0.007902222463480046,142.78619232177735,141.70269470214845,132.21352935791015,1.075734031973097,51.07408484120696,3.0604212080758657,3.115929491869236,0.021908205953327806,-0.5232579844481515,0.6134336113193023,0.009703160136302343
2021-07-30,140.99614324026174,142.90043773904355,140.73246710930246,142.4414520263672,70440600.0,0.00151068097906637,-0.01817436596022526,142.73443298339845,142.12212753295898,132.62700576782225,1.0740003606484654,52.80069656230031,2.843427666271907,3.1089536338129045,0.021826186054586198,0.242349579802291,0.7547681703344241,0.003415035491969597
2021-08-02,142.92974528711127,143.50591381637727,141.8457598823253,142.10943603515625,62880000.0,-0.002330894458654309,-0.023290246361833078,143.03423461914062,142.39361038208008,132.98267013549804,1.068631242630027,49.74452923905781,2.6145297600057233,2.960376273291106,0.02083166576326953,-0.10733298694218962,0.679571941006282,0.005406432681708505
