Date,Open,High,Low,Close,Volume,Returns,RSI,MACD,ATR,Target
2021-02-26,101.7627606669306,102.77963192245342,100.05258772073852,101.08484649658205,41670000,0.0027075858720277957,36.24943902427227,0.9498383962878165,2.2323356160018446,2
2021-03-01,102.06051794114586,103.5493513322446,101.54340035380784,103.30072021484376,28090000,0.0219209287550004,47.823355959684726,0.9255698387762124,2.2256453922646835,1
2021-03-02,103.0367044265422,104.43521190472184,102.79204134384504,103.0193328857422,22692000,-0.0027239628970285867,48.51435915026613,0.8754446249694752,2.248757488280543,0
2021-03-03,102.59105800249768,103.64853367670482,99.75185565364052,100.58113861083984,29684000,-0.02366734676496629,38.377176662709786,0.647829561635163,2.36658121015947,2
2021-03-04,100.4153732134508,103.68435059593536,100.2615207203599,101.6917953491211,42360000,0.011042395757503876,42.62474598247727,0.5442453740616173,2.5234757229130764,2
2021-03-05,102.88434639138246,105.11710437828243,101.55903561555868,104.64216613769533,43904000,0.02901286950874682,50.60106563162794,0.6754737998644913,2.6865564966339313,0
2021-03-08,104.2744241479968,105.64811623726696,100.32801743764183,100.45507049560548,32948000,-0.04001346490266822,38.76892733500441,0.4585013103230722,2.8943902789247145,2
2021-03-09,102.72951498133256,103.1285227969198,101.62926935019787,101.87095642089844,33946000,0.014094718348287794,41.73137349511025,0.38950523877532817,2.96220339941273,1
2021-03-10,102.81685483464553,102.97765139857192,100.911649545422,101.98658752441406,25372000,0.0011350742898483812,43.06803389713136,0.33974582436330536,3.0068860665881365,2
2021-03-11,102.93100824614882,105.49378782988636,102.8476339295528,104.95135498046876,24782000,0.029070170186300093,51.38486289762035,0.5208399694176649,3.139995337590947,0
2021-03-12,103.4739380392169,103.73498068889266,101.6153798007851,102.32852935791016,34516000,-0.024990869560919116,49.70905028149065,0.45764645974384166,3.240031203600175,1
2021-03-15,102.34737717387182,102.58360439664852,101.41487219976804,102.5553207397461,25962000,0.0022163064715090552,49.569294819325044,0.42019830927701207,3.0399599120719003,2
2021-03-16,103.17566748070718,105.3875781726272,102.72951267357026,103.84712982177734,29832000,0.012596217073022054,49.73970170422369,0.4847463138322894,3.020179714745194,1
2021-03-17,103.0287723005973,104.70371009933083,101.93547070721824,103.77567291259766,25980000,-0.0006880971029465943,56.68551610623744,0.5242367819165565,2.9560181229098044,0
2021-03-18,102.2828523915252,103.00245365029824,100.92056475064956,101.05307006835938,27228000,-0.026235463166124906,49.93545403630006,0.33986383926668395,2.965165548640747,1
2021-03-19,101.34240042938023,101.89078523136304,100.13297329059412,101.39947509765624,46298000,0.0034279515611206346,45.82068245639215,0.21831783037784191,2.914687484719773,1
2021-03-22,101.33200406944364,102.133487987887,100.5493683508586,101.17070770263672,39096000,-0.0022561003870995577,45.92692903665245,0.10296908950546424,2.910469561587744,1
2021-03-23,101.82131558100868,102.84374508381856,101.20196033977746,101.88385009765624,27340000,0.007048901912553696,53.106396758776604,0.06670733846874555,2.7516380871675685,1
2021-03-24,102.4997493475752,103.1369684714506,101.31786341398524,101.49180603027344,23080000,-0.0038479510443217846,49.50618935216669,0.007113372311565058,2.637086314445419,1
2021-03-25,101.4793933623194,102.1771553610456,99.78807607148336,101.45706176757812,28378000,-0.00034233564318431053,40.81253592652804,-0.042340160900693036,2.5535870663624545,1
2021-03-26,101.18409353667352,101.78607721932774,99.95133515354698,101.0198211669922,29870000,-0.004309612292809906,52.078717346898095,-0.11466153859267081,2.3046330139449998,2
2021-03-29,100.63919407485422,102.15532690786644,100.03075843514034,102.0322494506836,24596000,0.010022075588688617,50.61185507187655,-0.09095231703744844,2.2654270261886986,1
2021-03-30,102.11561611154832,102.768222674311,101.4406779549868,102.01189422607422,20732000,-0.00019949795009877036,50.096698378604025,-0.07293471846470823,2.2126800880582898,1
2021-03-31,102.1895673001318,103.88718500087944,102.07169979464672,102.66152954101562,29198000,0.00636823107609108,39.369672120695945,-0.007115408471435103,2.0961151215820704,2
2021-04-01,104.1166056180529,106.34936361659216,104.0639987751281,106.09178924560548,33980000,0.033413292398097205,66.2522158008845,0.31351653854196115,2.121247899860133,2
2021-04-05,106.845637917698,111.03273204152704,106.78012736880954,110.44910430908205,43298000,0.041071180856317335,75.1263049405851,0.9032105998877284,2.3906915140773526,1
2021-04-06,110.29774303328874,111.05010340239878,109.91560700008996,110.40940856933594,27060000,-0.0003594030028076789,72.69727658330302,1.3516796786159233,2.2694228690364744,2
2021-04-07,110.47789719219672,111.91064798169064,110.43819405803684,111.6466293334961,25798000,0.011205754837308124,75.19212849459959,1.7849005683257957,2.1789228704823396,1
2021-04-08,113.05011129326408,113.35010737527648,112.04365987787578,112.42877197265624,27166000,0.007005519502284452,91.5736139117402,2.165487836165397,2.096663576184646,1
2021-04-09,111.99502259379396,113.59998953817454,111.84683440193864,113.4431610107422,20888000,0.00902250393994053,91.96587413241816,2.5188785680727506,2.096330947289431,0
2021-04-12,112.46896286047254,112.91908569979364,111.09005321800934,111.90023040771484,31318000,-0.013600913349736898,84.24998490052857,2.645188029981199,2.1512586726968927,1
2021-04-13,112.23175021908428,113.0128865386108,111.96474794585728,112.51959228515624,23310000,0.005534947293537318,84.15511868127561,2.762859796919585,2.111231440533615,1
2021-04-14,112.91114526151502,113.05158667158682,111.62231173029588,111.90270233154295,20220000,-0.00548251145498202,82.95711927799354,2.774749620370301,2.083386432235442,2
2021-04-15,113.00146588563128,114.47129212057,112.45655683858432,113.97814178466795,27472000,0.018546821568043326,85.10195238158379,2.9165549802147552,2.0962086107686417,1
2021-04-16,114.29278835061344,114.4635050201198,113.37219507545284,114.0327377319336,22596000,0.00047900366167397124,87.28061183228368,2.998685574001712,2.0431063164033705,1
2021-04-19,113.74589812302008,115.05954726440562,113.54068824671349,114.26302337646484,24688000,0.002019469576119537,86.68384714590763,3.047049818343993,1.9998413553295162,1
2021-04-20,114.53546368191472,114.6203297949644,112.7399323890532,113.82777404785156,21774000,-0.0038091879223189906,84.57885728396505,3.0156901072527234,2.0393308329428734,1
2021-04-21,113.41189002090522,113.91164368230888,112.08782111119336,113.81089782714844,23930000,-0.00014826100961995436,83.88319494435834,2.9553834762858457,2.035654532679323,0
2021-04-22,113.80790850434748,114.33059193403923,111.98260191703122,112.55183410644533,21096000,-0.011062769424904473,72.6168986681439,2.774570324834258,1.9399513856387145,2
2021-04-23,113.3235692472576,115.42530644841548,113.0625265882354,114.9032211303711,28670000,0.020891592239198564,68.14226173384587,2.787842221823553,1.7922749246421859,1
2021-04-26,115.13298218032035,116.19154819666925,114.8307521888439,115.470947265625,20834000,0.004940907049157062,69.76614062310063,2.811508227853693,1.8084391821790808,1
2021-04-27,115.93050403228408,116.0024588653104,114.35581241909848,114.49725341796876,31972000,-0.008432370831914837,61.36609624816041,2.720668194573989,1.8188253988831673,2
2021-04-28,119.46126001750116,121.70607349579343,117.85853472476435,118.10964965820312,59728000,0.0315500689527235,68.48006615659384,2.9054186486525424,2.2120641157434733,2
2021-04-29,119.61933348334902,120.9190791497604,119.21982590272664,120.59004974365234,39554000,0.021000825018338665,71.22464673434034,3.2141151476795216,2.2875122839807145,1
2021-04-30,119.3295033916252,120.45357230680484,119.21386981598272,119.60890197753906,39142000,-0.0081362249057777,73.68326306892266,3.3413269983417564,2.2177317221904835,1
2021-05-03,119.24166605463816,120.08434482450056,118.33744477612488,118.86697387695312,33788000,-0.00620295051889419,69.35521994716177,3.343905955175444,2.263034859153321,0
2021-05-04,117.60495221385352,118.07740668929166,114.72455501435228,116.83621978759766,35120000,-0.01708425833619387,63.84968019066914,3.1463086989605387,2.4568308535326002,1
2021-05-05,117.53942996667035,118.22330377623746,116.69526696192771,116.95977783203124,21806000,0.001057532027809449,59.40041728424642,2.9654578499574455,2.3825056410527927,2
2021-05-06,116.65706052010898,118.2486240343558,116.24505052989544,118.1811294555664,20618000,0.010442492677176451,62.18265035794821,2.8871304051460527,2.4476673238951787,1
2021-05-07,119.10668251478764,119.92107766726444,118.61040467097602,119.04167175292967,23272000,0.007281554181514327,63.5325900725818,2.861326807953972,2.4634594091813145,0
2021-05-10,117.86052553400091,118.01487024218662,115.86747811780978,116.21139526367188,26006000,-0.02377551026947955,55.94386596137648,2.5832325345106995,2.555873425553363,0
2021-05-11,113.73992548092026,115.235702944431,113.30022256524502,114.5786361694336,32110000,-0.014049905265604234,51.77167787290907,2.205938203294636,2.633541291789887,0
2021-05-12,112.24365188467095,113.41784385782482,110.67243614647124,111.12057495117188,34934000,-0.03018068056900325,47.00146603660548,1.6098843368935718,2.744842006500911,2
2021-05-13,112.2128749026984,112.98265224138152,111.30121736158576,112.25655364990234,26670000,0.010222937554360545,44.157614919686225,1.2150043158858779,2.6725995028037315,2
2021-05-14,113.73844140886489,115.19303160950976,113.31611000480542,114.94588470458984,26624000,0.02395700711670501,48.9402172322917,1.1059537281185214,2.785148213645308,1
2021-05-17,114.60643643618464,115.30221438690027,113.89576318362138,115.20643615722656,19842000,0.002266731456340043,51.47383862708522,1.0286625897856396,2.7679914105786634,1
2021-05-18,115.97547008609745,116.2853484184042,114.3007291898265,114.31413269042967,17302000,-0.007745257092920843,41.10659585589666,0.8853046937021247,2.394834207061023,1
2021-05-19,112.37715722017664,114.9756642787799,112.33348604170752,114.57616424560548,19350000,0.002292206125426466,34.27378487988858,0.7837728953032013,2.3828876888835304,2
2021-05-20,115.53546506514698,117.13844034551128,115.19054833634264,116.92752075195312,23832000,0.020522213514734933,43.45710426217008,0.8826327359749513,2.4676088440432573,1
2021-05-21,117.41883721879364,117.56821430047133,116.24662923261404,116.38211059570312,22832000,-0.004664514844260004,43.8779177521889,0.9065669618181715,2.4372292025776576,2
2021-05-24,117.46896653672783,120.0238100181119,117.12703339736446,119.43770599365234,21244000,0.026254854653426696,56.101301989952546,1.1584775516316768,2.401463528278224,1
2021-05-25,120.09923365607258,120.7389364994994,119.25506307653886,119.55680084228516,18838000,0.0009971294043369383,56.09210978923337,1.3521278106407095,2.3983090003247094,2
2021-05-26,119.74364212410796,121.23788994460826,119.72776238540747,120.77069091796876,21856000,0.010153249895712202,56.0767337146745,1.5851814005436609,2.375274400172048,0
2021-05-27,120.93994358036062,121.09180449270217,119.2059470065746,119.23126220703124,38962000,-0.01274670782485754,50.431160423602535,1.6270042370459805,2.3856964912027285,1
2021-05-28,120.19650739692102,120.50320522425172,119.4883179494514,119.68038177490234,24108000,0.003766793704584437,58.84723824793597,1.677026569964056,2.249821447067056,1
2021-06-01,120.19848657292914,120.9910953207902,119.34886373038158,120.5860824584961,19166000,0.007567662052559321,65.9113596334887,1.7693011678490507,2.1591827964943247,1
2021-06-02,120.85903558806432,121.19104102421886,119.31511148753522,120.16275787353516,17158000,-0.003510559231465482,78.53662905851841,1.7876834208981478,2.0141634760458453,1
2021-06-03,118.85952661366748,119.5902975008336,118.2545668756939,119.33545684814452,18346000,-0.006884837199403582,72.78454715563329,1.7157562602125296,2.017457312305247,2
2021-06-04,120.22428553479334,121.77956843897408,119.98855055766695,121.67539978027344,25948000,0.019608111402351414,72.15835525175393,1.8264037788151626,1.9822882859639717,1
2021-06-07,121.65357653961168,122.48136758049505,121.1450386821504,122.3865737915039,23850000,0.005844846308413532,72.96075581182563,1.9489789651671146,1.97727954989724,1
2021-06-08,123.07193696729146,123.79624843430808,122.49327685843436,123.21833801269533,25060000,0.006796204807631989,78.58468236520446,2.0891195578228547,1.9362120794848454,1
2021-06-09,124.04464589132988,124.31760022070551,123.44067811638156,123.64266204833984,20126000,0.0034436760184251014,78.8055281916831,2.20894004478815,1.8260037916946885,2
2021-06-10,123.77219414784972,125.22380839233,123.77169435630734,125.14142608642578,31234000,0.012121738672206561,77.59152428132441,2.397150187876875,1.755923094843571,1
2021-06-11,125.30619687026532,125.4089267550842,123.98460408770232,124.7607879638672,25240000,-0.0030416636158173693,78.46006091050624,2.4869354120921088,1.763261494809613,1
2021-06-14,124.73398539745948,125.470458543325,124.11611430198258,125.4113998413086,22550000,0.00521487470590376,74.25357553950583,2.5808186914085525,1.5998789818763015,1
2021-06-15,125.5801304249436,125.91759571465803,124.7131284513778,125.09476470947266,22182000,-0.002524771529833769,72.12951524766858,2.5997108246690317,1.579921399041994,1
2021-06-16,125.30768109976734,125.58162745928442,123.22574631919372,124.7607879638672,26316000,-0.0026697899498919764,67.15033953730577,2.5582507111507624,1.6281208303111083,1
2021-06-17,124.58857288727816,126.24961492715704,124.58062923082278,125.43025970458984,25756000,0.005366042902170021,78.79839369955954,2.5500024282727196,1.6126299881830153,1
2021-06-18,124.76970937847966,125.4481233861758,123.6754158011016,124.63273620605467,53306000,-0.00635830221840783,72.28551162795485,2.4508758232361885,1.6483988858868526,1
2021-06-21,124.80394487361676,126.0910443161248,124.20270326086136,125.5136260986328,26256000,0.007067885367787685,72.22348770807967,2.4155345578664367,1.665978133376483,1
2021-06-22,125.50866066639676,126.3225560078602,125.08831328217012,126.05406951904295,20984000,0.004305854569012668,76.29237432412184,2.4034195952297495,1.6201433611626572,1
2021-06-23,125.60792271224544,126.84464168187692,125.31213700392834,125.52008056640624,19694000,-0.004236189713462957,78.34344394988871,2.3239490893540875,1.5933086240274659,1
2021-06-24,126.10768093038328,126.58609504949312,126.01487872341411,126.33448028564452,18934000,0.006488202649036934,74.8229962952997,2.3001550930750483,1.4948731163315603,1
2021-06-25,126.01187958261612,126.55579658772082,125.50269808508402,126.04959869384766,33484000,-0.0022549789349094462,70.44483658438554,2.2325782682008963,1.474642373781,1
2021-06-28,126.0545721620701,126.38906142919232,125.03601217104568,125.87541961669922,28110000,-0.0013818296841348054,66.00511216524376,2.1402980981769417,1.4705977034483186,1
2021-06-29,125.82875277684964,126.05456008255972,124.5031921798266,125.0803680419922,20950000,-0.006316178147632079,58.28987713193485,1.9801944151506206,1.5028909673570996,1
2021-06-30,124.71812924015488,124.8634928310345,123.82875032485784,124.38309478759766,24006000,-0.0055746018764547545,45.182117471876744,1.776575502261025,1.4793532082959717,1
2021-07-01,123.92031801243162,125.521066877901,123.92031801243162,125.42776489257812,17120000,0.008398811002125361,53.9077642128149,1.6801233948100815,1.4919550795879368,2
2021-07-02,125.89527800470236,127.88883299308468,125.82529961213974,127.76078033447266,21160000,0.01860047050900282,61.49808376472278,1.771495097062484,1.5710067838139463,1
2021-07-06,128.48582234285692,128.91759676004108,127.45307136920688,128.804931640625,21350000,0.008172706079430547,66.95081916927923,1.9061787707795048,1.589582364353515,1
2021-07-07,129.3706885083143,129.66735260804575,128.7940048792825,129.10914611816406,16680000,0.0023618232133211237,69.92072923511398,2.0142420710645013,1.4836871206872675,1
2021-07-08,127.29526152692544,129.06449317652755,127.0868181774975,128.21536254882812,19780000,-0.006922697548614631,62.50218330740763,2.0046602504621376,1.5089258524252886,1
2021-07-09,127.98460923107147,128.88287097720044,127.9836096479448,128.6099090576172,15106000,0.0030772171208330867,68.52348268309368,2.005778611637254,1.446536834152534,1
2021-07-12,128.86697978581287,129.7965163396776,128.63522795938133,129.592041015625,16944000,0.007636518563805428,68.81755177443982,2.062136769872879,1.3964129932094604,1
2021-07-13,129.90716755887453,131.05903549499658,129.6644809267212,130.0193328857422,16618000,0.003297207658498724,68.48852522231346,2.116874860191075,1.4130381184724246,1
2021-07-14,130.91959082375635,132.00594074095577,130.91610742818474,131.0992431640625,17912000,0.00830576695289853,74.75337075761155,2.221777070593646,1.4454740597056386,1
2021-07-15,131.51362929765733,131.6079233000903,129.62579551846136,130.289306640625,16586000,-0.006178041183837468,67.55354272954656,2.2140396494051515,1.5109107238872141,1
2021-07-16,130.66103771755706,131.19899517893398,129.84763452560404,130.864013671875,14856000,0.004411006905080894,70.8328518823468,2.228588846790558,1.532215163222439,0
2021-07-19,130.1791275094,130.26993810726304,127.58012092886482,128.29177856445312,25710000,-0.019655786455330837,58.65897288823442,2.009409688929864,1.6701325549984065,2
2021-07-20,129.0362006131755,131.01867661921682,128.2266746845982,130.1255340576172,19084000,0.014293632169444015,66.82661724127746,1.9610635509175438,1.758749271561656,2
2021-07-21,129.8133812095096,131.630002229733,129.62926104191178,131.61337280273438,14742000,0.011433872344058127,72.90644942504676,2.0195192493826113,1.812258090896432,1
2021-07-22,131.66249131969906,132.51063745167286,131.41435242528183,132.33595275878906,13608000,0.005490171254388443,72.34199209824781,2.0999423064400133,1.7762249595336925,2
2021-07-23,134.2530821264453,137.77517375543397,133.69775313433536,136.79005432128906,26378000,0.033657531983153355,75.67879895903535,2.49431869900738,1.9889501664007179,2
2021-07-26,137.22081514644972,138.67292148132793,136.62627529640977,138.6049346923828,23052000,0.013267633967240178,76.70022141645,2.9196485894283626,2.030530223121001,0
2021-07-27,138.96869983262025,138.96869983262025,134.09426389918332,135.7781219482422,42164000,-0.02039474821307341,65.97396844518258,2.9941189371297696,2.3163222377405503,1
2021-07-28,137.5304899963096,138.63619539548873,135.33496650963016,135.36622619628906,54688000,-0.003033594411551377,67.53296604215194,2.9854867404515346,2.4076723052542652,1
2021-07-29,135.36532608083013,136.13049168789192,135.12453260498444,135.52403259277344,19284000,0.0011657737747341468,67.15162581684503,2.957288970446058,2.415293573372254,1
2021-07-30,134.50218978594987,134.76059710287734,133.8105693115149,134.21434020996094,23954000,-0.009663912427605337,61.283012627355575,2.797021350695047,2.452926144743548,1
2021-08-02,134.47588170506023,135.00788696602032,133.6669465555058,134.9771270751953,20140000,0.005683348471117844,61.90693276848995,2.7004280565423358,2.4439222826823297,1
2021-08-03,134.9875580630071,135.32055549045734,133.1845830437576,135.26547241210938,19064000,0.002136253327968962,60.40133667145646,2.6169766863570203,2.4545911820741972,1
2021-08-04,135.2352017649398,135.52155199803,134.40691096006853,135.01585388183594,16528000,-0.0018453972460387158,62.13986124708318,2.5018592337000882,2.3926278432408057,1
2021-08-05,135.01587962206395,135.93051336741672,134.590572128613,135.92059326171875,11866000,0.006700986246212404,62.77101821920702,2.4553276354830587,2.391812170774647,1
2021-08-06,135.2803727982421,136.05957806717294,135.03371811088556,136.01585388183594,13560000,0.0007008549464888603,72.29799196716387,2.398489224118066,2.230524114580161,1
2021-08-09,135.92951543890544,137.29179571182735,135.4131399118757,136.97467041015625,12374000,0.007049299776137108,70.82415140417406,2.403109837437995,2.165285104961092,1
2021-08-10,137.0515791788081,137.5200655428445,136.20493240279666,137.06845092773438,16034000,0.0006846559097188898,68.12183821814901,2.3868249761136724,2.116313101548706,1
2021-08-11,137.25357733868427,137.81411623444134,136.3275242522757,136.66448974609375,15204000,-0.0029471492448222003,64.69043789338059,2.314641504615423,2.144192169818321,1
2021-08-12,136.68780590456788,137.38755941541558,135.76076843083266,137.35926818847656,14646000,0.005083825679030651,52.59366074383498,2.28713290061998,1.8718757403853223,1
2021-08-13,137.32752480161344,137.64166650285745,136.97765557779516,137.37567138671875,12580000,0.0001194182122439269,43.30079680943598,2.2408248304020333,1.7731160789670457,1
2021-08-16,136.9726850804795,137.9558053111823,135.15209598719215,137.88186645507812,18040000,0.003684750460177355,65.34665808824349,2.219386807238209,1.625207035435133,0
2021-08-17,137.16227055292592,137.68585523895865,135.76923026376434,136.27841186523438,21272000,-0.011629191213234358,55.6688204916183,2.0493889763922652,1.5403075572533627,1
2021-08-18,136.09475511424054,137.26449440218946,135.40543661936505,135.55332946777344,14934000,-0.005320596179077652,50.1700752583018,1.8350041871742349,1.6012431786760004,1
2021-08-19,134.4590371662506,136.42876103166415,134.3483712047834,135.89427185058594,18296000,0.0025151900300135477,60.98832659970297,1.6733245745913905,1.6274522176490163,2
2021-08-20,136.06250877941264,137.58261719856523,135.45109711962536,137.40643310546875,15564000,0.011127483405227068,64.47128503360426,1.6482104369837884,1.6839221939651128,2
2021-08-23,137.96376053873252,141.118596222067,137.71507638215348,140.0491180419922,21090000,0.019232614345610743,72.25390524622608,1.8205617867857598,1.7965072418150072,1
2021-08-24,140.48979390010297,141.94289975608652,140.3012059161673,141.3384246826172,15126000,0.00920610324899318,76.81881140697207,2.037697591601244,1.8521601472530693,1
2021-08-25,141.81931592417553,142.24612270313696,141.3791207916212,141.8858184814453,12838000,0.003872929814078052,76.09409270702758,2.2282629983149604,1.821285631661358,1
2021-08-26,141.5567971724876,142.06925006619173,141.03372749552045,141.0649871826172,14922000,-0.0057851539189271994,70.76842546589309,2.2866940421687616,1.821975818403065,2
2021-08-27,141.05455700817544,143.9314778848446,140.9627468292163,143.4744110107422,24562000,0.017080239939382347,73.88486602692134,2.4986177014687314,1.899838336665685,1
2021-08-30,143.62727690399632,145.39899249183404,143.52356258601995,144.38658142089844,16916000,0.00635772193612949,75.36650718310709,2.7089457600764035,1.9433703610259718,1
2021-08-31,144.7984904986015,145.02429024446116,143.9205688493798,144.37913513183594,26756000,-5.1571891163448846e-05,77.49677220057062,2.8422674832557675,1.916022461948523,1
2021-09-01,144.56572985506747,145.7275179837796,144.5305021248187,144.7563018798828,15824000,0.002612335554597056,76.97547805222237,2.944418509450088,1.8961361667600036,0
2021-09-02,144.86300266678276,145.23571084857772,143.03373534126945,143.1453857421875,21844000,-0.011128469826702458,68.8488993459882,2.8623911564434934,2.0059907797775742,1
2021-09-03,143.0729046052942,144.2947432413706,142.43668523839867,143.6972198486328,19104000,0.003855060389017284,68.9415137306902,2.8095256217049496,1.9384442568477027,1
2021-09-07,143.67194235923498,144.73845209532448,143.4649983663648,144.4357147216797,15170000,0.005139242595123106,78.15609709852583,2.7950003959105345,1.8785026523938382,1
2021-09-08,144.3111448681757,144.46747360687533,143.12653287874838,143.80494689941406,15486000,-0.004367118087663324,78.66829098650923,2.7014508776592265,1.84149429134402,1
2021-09-09,143.80494133781696,144.5850856264939,143.35879409827888,143.834716796875,14798000,0.00020701580928061958,78.19686574458885,2.5997461158922874,1.7804872700107544,0
2021-09-10,144.36077090628712,144.9319871932157,140.6863338441148,140.864501953125,32896000,-0.02065019426391035,61.127477841084286,2.2534966605835507,1.931496789307969,2
2021-09-13,142.1349760961205,143.11759656902206,141.22331087777422,142.39700317382812,20176000,0.010879257722524738,58.136423677172154,2.0787881846152345,1.8272776106864552,1
2021-09-14,143.08782449007745,143.6501051395684,141.84167753537946,142.3384552001953,18916000,-0.00041116015314834886,53.788717901284535,1.9135479438733114,1.8211808885503566,2
2021-09-15,142.68881144698267,144.49773868069406,141.19699435668716,144.12503051757812,20648000,0.012551599740702857,57.755297683911465,1.9047978801424108,1.9921127673708656,1
2021-09-16,144.04068482915795,144.1190915232704,142.3487238016389,143.2987518310547,20292000,-0.005733068597148838,57.733513087467436,1.8103214901471745,2.045025920604291,0
2021-09-17,142.72802491598856,143.17567157140752,140.0114002289158,140.41041564941406,60040000,-0.020156045637061082,39.73262130521218,1.4852629733582603,2.0677845310693317,0
2021-09-20,137.96544183583563,138.32504942545316,136.0327327840215,137.98211669921875,34918000,-0.017294293581883946,30.51832254171599,1.019951341042315,2.243006058519382,1
2021-09-21,139.07392048051722,139.76334498733954,137.87143728445002,138.60691833496094,18130000,0.004528134882175738,33.07714881844959,0.693609210175822,2.2993050805056794,1
2021-09-22,139.0079228344863,140.52950023951982,138.43348064115207,139.88931274414062,22068000,0.009252023092242823,36.45027353231794,0.5323227781902631,2.3527077052502574,1
2021-09-23,140.5553264089548,141.1934996782214,140.04614480341232,140.77072143554688,17272000,0.006300757892908848,43.10901523202267,0.47020410575396454,2.2885799500197215,1
2021-09-24,139.8967595018027,141.8396915898963,139.80196570399485,141.57119750976562,14950000,0.005686381841732979,43.91830605982567,0.4800327291279416,2.301413370228971,1
2021-09-27,140.5314907980103,141.4391879578278,139.45407654789338,140.4476318359375,18844000,-0.007936400154774592,38.837615131059145,0.39263370499847383,2.3616753154370116,0
2021-09-28,138.05308511117352,138.5672342973503,134.6898061072529,135.1702117919922,42190000,-0.03757571398647774,30.82072646473081,-0.10130603234026125,2.6771671011911287,0
2021-09-29,136.08900522770074,136.37565838188394,133.25059831773436,133.5195770263672,26338000,-0.012211527552868584,28.627190117605096,-0.6188157842813666,2.8127934251864537,1
2021-09-30,133.3250443507156,134.58062673344585,132.0099110478872,132.2734375,35294000,-0.009333009841104412,30.82983200430374,-1.1166271421902536,2.693155020647725,2
2021-10-01,132.56028322993208,136.0506001030267,132.38459893425917,135.44662475585938,28388000,0.023989603021085548,35.54898623996995,-1.2407936809053126,2.802017019728414,0
2021-10-04,134.68930385428592,134.68980364581515,130.1900593467162,132.7692108154297,31530000,-0.019767299076338674,32.05784473268011,-1.537517742388161,3.0483125772251447,2
2021-10-05,133.0024431631769,136.33941442416202,133.0024431631769,135.16323852539062,24126000,0.018031497628535398,33.571045744393984,-1.5614958730468231,3.067559668991247,1
2021-10-06,133.62329369151104,136.82577569897614,133.48532095496557,136.33148193359375,19764000,0.008643203736078409,37.38560610874292,-1.4692941956834886,3.1792845281392,2
2021-10-07,137.82925928825028,139.11108818353836,137.5314895695696,138.14935302734375,18250000,0.013334198880310622,45.741217937921874,-1.2352970646630297,3.143017002982465,1
2021-10-08,138.8645046599292,139.27244057282317,138.39139895928017,139.0133819580078,18924000,0.006254310365775284,52.06404857087885,-0.9689631802732777,2.910545908702955,1
2021-10-11,138.75928193526627,139.7157617186635,137.77317814616356,137.81387329101562,16584000,-0.00862872804112147,48.44843655495776,-0.8449419594745109,2.9141656136751277,0
2021-10-12,138.59801100849262,138.655093267176,135.23573117976056,135.69528198242188,22536000,-0.015372844968372767,42.05450782234659,-0.9071497075888431,3.0086900771785343,1
2021-10-13,136.72455104413717,137.51859865274355,135.9568106452077,136.87342834472656,16380000,0.008682294219023001,42.69875999581501,-0.8515669456150476,3.0457707726243126,2
